65.62,0.98,0.000591
65.62,1.04,0.000589
65.48,1.04,0.00059
65.54,1.02,0.000591
65.46,1.06,0.000593
65.64,1.04,0.000588
65.66,1.02,0.000585
65.58,1.04,0.000591
65.44,1.0,0.000584
65.44,1.0,0.000582
65.52,1.02,0.000582
65.46,1.02,0.000585
65.54,1.02,0.000589
65.58,1.0,0.000588
65.52,1.04,0.000587
65.58,1.02,0.000587
65.86,1.0,0.000601
68.3,0.96,0.000624
69.68,0.98,0.000622
69.78,1.02,0.000623
69.76,1.04,0.000617
69.7,1.0,0.000616
69.66,1.02,0.000614
69.64,1.02,0.000618
69.68,1.0,0.000618
69.7,0.98,0.000617
69.74,1.0,0.000616
69.72,1.02,0.000614
69.7,1.0,0.000616
69.78,1.02,0.000613
69.78,1.02,0.000611
69.72,0.98,0.000612
69.86,1.0,0.000614
69.78,1.02,0.000614
69.82,1.0,0.000611
69.78,1.1,0.00061
69.72,1.06,0.000608
69.74,1.02,0.000607
69.74,1.0,0.000605
69.84,1.04,0.000604
69.74,0.98,0.000606
69.76,0.98,0.000607
69.7,1.0,0.000607
69.72,1.04,0.000604
69.7,0.98,0.000608
69.8,1.0,0.000605
69.76,1.0,0.000608
69.76,1.06,0.0006
69.8,1.02,0.000602
69.82,1.0,0.000603
69.74,0.98,0.0006
69.78,1.02,0.000601
69.84,0.98,0.000602
69.68,1.06,0.000602
69.74,1.02,0.0006
69.78,1.0,0.000596
69.66,0.98,0.000597
69.76,0.98,0.000598
69.76,1.04,0.000598
69.86,1.02,0.0006
69.7,1.0,0.000601
69.72,1.02,0.000601
69.64,1.04,0.000599
69.7,1.02,0.000598
69.82,1.02,0.000594
69.84,0.98,0.000595
69.76,1.04,0.000598
69.74,1.0,0.000597
69.82,1.0,0.000594
69.78,1.0,0.000597
69.74,1.02,0.000595
69.76,1.0,0.000597
69.78,1.02,0.000598
69.7,1.02,0.000602
69.8,1.0,0.000599
69.8,1.0,0.000595
72.54,0.9,0.000549
75.44,1.0,0.000515
75.34,1.02,0.000509
75.4,1.02,0.000504
75.28,1.0,0.000503
75.36,1.0,0.000504
75.26,0.98,0.000503
75.34,1.0,0.000502
75.32,1.02,0.000502
75.3,1.02,0.000503
75.28,1.0,0.000503
75.42,1.0,0.000502
75.38,1.0,0.0005
75.28,0.98,0.000501
75.42,0.98,0.000501
75.38,1.08,0.000501
75.22,1.0,0.000499
75.38,1.0,0.0005
75.44,1.06,0.000499
75.24,1.0,0.000498
75.28,1.02,0.000497
75.36,1.02,0.000498
75.44,1.06,0.000499
75.42,1.02,0.000499
75.42,1.04,0.000497
75.46,1.02,0.000497
75.32,0.98,0.000505
75.32,1.02,0.000513
75.3,1.02,0.00051
75.34,1.02,0.00051
75.26,1.08,0.000509
75.38,1.06,0.000509
75.4,1.02,0.000509
75.42,1.02,0.000508
75.4,1.04,0.000511
75.52,1.04,0.000514
75.34,1.04,0.00052
75.38,1.02,0.000515
75.42,1.02,0.000515
75.34,1.0,0.000513
75.36,1.04,0.000516
75.36,1.02,0.000515
75.44,1.0,0.000549
75.5,1.04,0.000559
75.44,1.02,0.000561
75.4,1.0,0.000557
75.26,0.98,0.000558
75.34,1.0,0.000559
75.36,1.0,0.000562
75.42,1.0,0.000559
75.3,1.0,0.000559
75.34,1.02,0.000563
75.46,1.08,0.000566
75.26,1.02,0.000565
75.36,1.02,0.000565
75.38,1.0,0.000565
75.4,1.02,0.000563
75.34,1.04,0.000567
75.34,0.98,0.000566
75.34,1.02,0.000567
75.98,1.0,0.000542
78.4,0.9,0.000465
79.2,1.0,0.000457
79.28,1.02,0.000458
79.18,1.0,0.000457
79.2,1.0,0.000457
79.24,1.0,0.000455
79.34,1.0,0.000455
79.24,1.0,0.000455
79.24,1.02,0.000451
79.2,1.02,0.00045
79.18,1.02,0.000449
79.3,1.0,0.000452
79.3,1.02,0.000453
79.26,1.02,0.000449
79.16,0.98,0.000448
79.18,1.02,0.000449
79.22,1.02,0.000452
79.18,1.02,0.000451
79.3,1.0,0.000454
79.22,1.0,0.000456
79.18,1.06,0.000458
79.24,1.02,0.000457
79.26,0.96,0.000454
79.2,1.02,0.000458
79.22,1.02,0.00046
79.2,1.0,0.000458
79.2,1.02,0.000457
79.18,1.02,0.00046
79.18,0.98,0.000459
79.16,1.0,0.000457
79.22,1.02,0.000454
79.36,1.02,0.000456
79.22,1.0,0.000459
79.26,1.0,0.000458
79.22,1.02,0.000452
79.16,1.0,0.000456
79.2,1.02,0.000459
79.26,1.06,0.000459
79.28,1.0,0.000458
79.2,1.0,0.000458
79.26,1.04,0.00046
79.18,1.02,0.000461
79.18,1.02,0.000459
79.22,0.94,0.00046
79.28,1.02,0.000458
